Kolumna1	Kolumna2	Kolumna3	Kolumna4	kg_trans	ilosc_kg	przed_przecena	PO_PRZECENIE	rabaty_suma	czy_wystepuje_rabat						
17/01/2022	Cortland	Z	176-54-34-364	19	1372	60,8	60,8	0	0						
20/01/2022	Alwa	Z	176-54-34-364	497	1869	1441,3	1441,3	0	0						
29/01/2022	Idared	Z	176-54-34-364	145	2014	493	493	0	0						
01/02/2022	Idared	Z	176-54-34-364	341	2355	1159,4	1159,4	0	0						
01/02/2022	Gloster	Z	176-54-34-364	25	2380	85	85	0	0						
07/02/2022	Jonagored	Z	176-54-34-364	413	2793	1445,5	1445,5	0	0						
19/02/2022	Cortland	Z	176-54-34-364	176	2969	563,2	563,2	0	0						
21/02/2022	Alwa	Z	176-54-34-364	435	3404	1261,5	1261,5	0	0						
28/02/2022	Idared	Z	176-54-34-364	209	3613	710,6	710,6	0	0						
04/03/2022	Jonagored	Z	176-54-34-364	436	4049	1526	1526	0	0						
07/03/2022	Alwa	Z	176-54-34-364	405	4454	1174,5	1174,5	0	0						
16/03/2022	Gloster	Z	176-54-34-364	40	4494	136	136	0	0						
21/03/2022	Ligol	Z	176-54-34-364	276	4770	938,4	938,4	0	0						
24/03/2022	Jonagored	Z	176-54-34-364	281	5051	983,5	983,5	0	0						
06/04/2022	Cortland	Z	176-54-34-364	217	5268	694,4	694,4	0	0						
13/04/2022	Jonagored	Z	176-54-34-364	579	5847	2026,5	2026,5	0	0						
15/04/2022	Jonagold	Z	176-54-34-364	682	6529	2318,8	2318,8	0	0						
18/04/2022	Cortland	Z	176-54-34-364	169	6698	540,8	540,8	0	0						
23/05/2022	Gala	Z	176-54-34-364	379	7077	1288,6	1288,6	0	0						
31/05/2022	Gala	Z	176-54-34-364	409	7486	1390,6	1390,6	0	0						
06/06/2022	Reneta	J	176-54-34-364	204	7690	714	714	0	0						
15/06/2022	Papierowka	L	176-54-34-364	35	7725	112	112	0	0						
27/06/2022	Melba	L	176-54-34-364	20	7745	54	54	0	0						
29/06/2022	Melba	L	176-54-34-364	330	8075	891	891	0	0						
05/07/2022	Melba	L	176-54-34-364	151	8226	407,7	407,7	0	0						
23/07/2022	Melba	L	176-54-34-364	500	8726	1350	1350	0	0						
01/08/2022	Melba	L	176-54-34-364	450	9176	1215	1215	0	0						
08/08/2022	Reneta	J	176-54-34-364	459	9635	1606,5	1606,5	0	0						
15/08/2022	Melba	L	176-54-34-364	285	9920	769,5	769,5	0	0						
19/08/2022	Reneta	J	176-54-34-364	66	9986	231	231	0	0						
25/08/2022	Reneta	J	176-54-34-364	435	10421	1522,5	1522,5	0	0						
13/10/2022	Kosztela	J	176-54-34-364	234	10655	585	585	0	0						
24/10/2022	Delikates	J	176-54-34-364	336	10991	1075,2	1075,2	0	0						
21/11/2022	Reneta	J	176-54-34-364	387	11378	1354,5	1354,5	0	0						
22/11/2022	Reneta	J	176-54-34-364	453	11831	1585,5	1585,5	0	0						
26/11/2022	Lobo	J	176-54-34-364	173	12004	432,5	432,5	0	0						
01/12/2022	Gloster	Z	176-54-34-364	377	12381	1281,8	1281,8	0	0						
12/12/2022	Alwa	Z	176-54-34-364	161	12542	466,9	466,9	0	0						
19/12/2022	Jonagored	Z	176-54-34-364	512	13054	1792	1792	0	0						
19/12/2022	Alwa	Z	176-54-34-364	137	13191	397,3	397,3	0	0						
19/12/2022	Ligol	Z	176-54-34-364	204	13395	693,6	693,6	0	0						
19/12/2022	Jonagold	Z	176-54-34-364	430	13825	1462	1462	0	0						
30/12/2022	Gloster	Z	176-54-34-364	389	14214	1322,6	1322,6	0	0						
02/02/2022	Gala	Z	177-95-05-373	481	481	1635,4	1635,4	0	0						
14/02/2022	Alwa	Z	177-95-05-373	128	609	371,2	371,2	0	0						
25/02/2022	Jonagold	Z	177-95-05-373	685	1294	2329	2329	0	0						
12/03/2022	Szampion	Z	177-95-05-373	437	1731	1048,8	1048,8	0	0						
14/03/2022	Cortland	Z	177-95-05-373	223	1954	713,6	713,6	0	0						
22/03/2022	Jonagored	Z	177-95-05-373	465	2419	1627,5	1627,5	0	0						
25/03/2022	Cortland	Z	177-95-05-373	314	2733	1004,8	1004,8	0	0						
29/03/2022	Jonagored	Z	177-95-05-373	229	2962	801,5	801,5	0	0						
31/03/2022	Gloster	Z	177-95-05-373	399	3361	1356,6	1356,6	0	0						
04/04/2022	Gala	Z	177-95-05-373	624	3985	2121,6	2121,6	0	0						
18/04/2022	Gala	Z	177-95-05-373	426	4411	1448,4	1448,4	0	0						
23/04/2022	Gala	Z	177-95-05-373	710	5121	2414	2414	0	0						
25/04/2022	Cortland	Z	177-95-05-373	415	5536	1328	1328	0	0						
29/04/2022	Alwa	Z	177-95-05-373	358	5894	1038,2	1038,2	0	0						
02/05/2022	Alwa	Z	177-95-05-373	421	6315	1220,9	1220,9	0	0						
03/05/2022	Alwa	Z	177-95-05-373	410	6725	1189	1189	0	0						
21/05/2022	Alwa	Z	177-95-05-373	355	7080	1029,5	1029,5	0	0						
23/05/2022	Jonagored	Z	177-95-05-373	441	7521	1543,5	1543,5	0	0						
13/06/2022	Melba	L	177-95-05-373	392	7913	1058,4	1058,4	0	0						
01/07/2022	Reneta	J	177-95-05-373	338	8251	1183	1183	0	0						
13/07/2022	Reneta	J	177-95-05-373	233	8484	815,5	815,5	0	0						
09/08/2022	Papierowka	L	177-95-05-373	54	8538	172,8	172,8	0	0						
10/08/2022	Melba	L	177-95-05-373	57	8595	153,9	153,9	0	0						
20/08/2022	Melba	L	177-95-05-373	466	9061	1258,2	1258,2	0	0						
02/09/2022	Lobo	J	177-95-05-373	136	9197	340	340	0	0						
05/09/2022	Delikates	J	177-95-05-373	471	9668	1507,2	1507,2	0	0						
06/09/2022	Kosztela	J	177-95-05-373	167	9835	417,5	417,5	0	0						
07/09/2022	Reneta	J	177-95-05-373	266	10101	931	931	0	0						
15/09/2022	Reneta	J	177-95-05-373	487	10588	1704,5	1704,5	0	0						
23/09/2022	Lobo	J	177-95-05-373	32	10620	80	80	0	0						
26/09/2022	Kosztela	J	177-95-05-373	21	10641	52,5	52,5	0	0						
26/09/2022	Delikates	J	177-95-05-373	104	10745	332,8	332,8	0	0						
27/09/2022	Reneta	J	177-95-05-373	484	11229	1694	1694	0	0						
29/09/2022	Delikates	J	177-95-05-373	29	11258	92,8	92,8	0	0						
01/10/2022	Reneta	J	177-95-05-373	137	11395	479,5	479,5	0	0						
01/10/2022	Delikates	J	177-95-05-373	415	11810	1328	1328	0	0						
19/10/2022	Delikates	J	177-95-05-373	457	12267	1462,4	1462,4	0	0						
29/10/2022	Delikates	J	177-95-05-373	403	12670	1289,6	1289,6	0	0						
03/11/2022	Delikates	J	177-95-05-373	68	12738	217,6	217,6	0	0						
04/11/2022	Delikates	J	177-95-05-373	178	12916	569,6	569,6	0	0						
07/11/2022	Lobo	J	177-95-05-373	435	13351	1087,5	1087,5	0	0						
18/11/2022	Lobo	J	177-95-05-373	238	13589	595	595	0	0						
24/11/2022	Delikates	J	177-95-05-373	150	13739	480	480	0	0						
28/11/2022	Reneta	J	177-95-05-373	205	13944	717,5	717,5	0	0						
07/12/2022	Cortland	Z	177-95-05-373	279	14223	892,8	892,8	0	0						
07/12/2022	Idared	Z	177-95-05-373	36	14259	122,4	122,4	0	0						
13/12/2022	Alwa	Z	177-95-05-373	333	14592	965,7	965,7	0	0						
19/12/2022	Alwa	Z	177-95-05-373	417	15009	1209,3	1188,45	20,85	1						
26/12/2022	Gala	Z	177-95-05-373	662	15671	2250,8	2217,7	33,1	1						
05/01/2022	Jonagored	Z	178-24-36-171	318	318	1113	1113	0	0						
06/01/2022	Ligol	Z	178-24-36-171	69	387	234,6	234,6	0	0						
07/01/2022	Alwa	Z	178-24-36-171	455	842	1319,5	1319,5	0	0						
12/01/2022	Ligol	Z	178-24-36-171	369	1211	1254,6	1254,6	0	0						
26/01/2022	Gala	Z	178-24-36-171	646	1857	2196,4	2196,4	0	0						
31/01/2022	Alwa	Z	178-24-36-171	148	2005	429,2	429,2	0	0						
28/02/2022	Jonagold	Z	178-24-36-171	674	2679	2291,6	2291,6	0	0						
11/03/2022	Jonagored	Z	178-24-36-171	322	3001	1127	1127	0	0						
16/03/2022	Gala	Z	178-24-36-171	405	3406	1377	1377	0	0						
28/03/2022	Gloster	Z	178-24-36-171	407	3813	1383,8	1383,8	0	0						
09/04/2022	Jonagold	Z	178-24-36-171	541	4354	1839,4	1839,4	0	0						
12/04/2022	Gala	Z	178-24-36-171	489	4843	1662,6	1662,6	0	0						
05/05/2022	Ligol	Z	178-24-36-171	438	5281	1489,2	1489,2	0	0						
11/05/2022	Szampion	Z	178-24-36-171	259	5540	621,6	621,6	0	0						
17/05/2022	Jonagold	Z	178-24-36-171	490	6030	1666	1666	0	0						
18/05/2022	Szampion	Z	178-24-36-171	585	6615	1404	1404	0	0						
03/06/2022	Papierowka	L	178-24-36-171	303	6918	969,6	969,6	0	0						
06/06/2022	Melba	L	178-24-36-171	258	7176	696,6	696,6	0	0						
11/06/2022	Reneta	J	178-24-36-171	221	7397	773,5	773,5	0	0						
06/07/2022	Papierowka	L	178-24-36-171	329	7726	1052,8	1052,8	0	0						
11/07/2022	Reneta	J	178-24-36-171	69	7795	241,5	241,5	0	0						
29/07/2022	Melba	L	178-24-36-171	420	8215	1134	1134	0	0						
04/08/2022	Melba	L	178-24-36-171	465	8680	1255,5	1255,5	0	0						
08/08/2022	Melba	L	178-24-36-171	499	9179	1347,3	1347,3	0	0						
22/08/2022	Reneta	J	178-24-36-171	285	9464	997,5	997,5	0	0						
07/09/2022	Reneta	J	178-24-36-171	416	9880	1456	1456	0	0						
09/09/2022	Lobo	J	178-24-36-171	203	10083	507,5	507,5	0	0						
19/09/2022	Lobo	J	178-24-36-171	394	10477	985	985	0	0						
23/09/2022	Reneta	J	178-24-36-171	364	10841	1274	1274	0	0						
13/10/2022	Kosztela	J	178-24-36-171	454	11295	1135	1135	0	0						
22/10/2022	Reneta	J	178-24-36-171	102	11397	357	357	0	0						
31/10/2022	Lobo	J	178-24-36-171	475	11872	1187,5	1187,5	0	0						
07/11/2022	Kosztela	J	178-24-36-171	70	11942	175	175	0	0						
21/11/2022	Delikates	J	178-24-36-171	435	12377	1392	1392	0	0						
23/11/2022	Antonowka	J	178-24-36-171	149	12526	476,8	476,8	0	0						
05/12/2022	Jonagold	Z	178-24-36-171	222	12748	754,8	754,8	0	0						
08/12/2022	Idared	Z	178-24-36-171	393	13141	1336,2	1336,2	0	0						
24/12/2022	Gloster	Z	178-24-36-171	91	13232	309,4	309,4	0	0						
26/12/2022	Ligol	Z	178-24-36-171	312	13544	1060,8	1060,8	0	0						
28/12/2022	Alwa	Z	178-24-36-171	33	13577	95,7	95,7	0	0						
10/01/2022	Szampion	Z	178-41-36-927	577	577	1384,8	1384,8	0	0						
11/02/2022	Gloster	Z	178-41-36-927	71	648	241,4	241,4	0	0						
17/02/2022	Jonagold	Z	178-41-36-927	543	1191	1846,2	1846,2	0	0						
17/02/2022	Cortland	Z	178-41-36-927	293	1484	937,6	937,6	0	0						
22/02/2022	Szampion	Z	178-41-36-927	155	1639	372	372	0	0						
02/03/2022	Szampion	Z	178-41-36-927	488	2127	1171,2	1171,2	0	0						
03/03/2022	Szampion	Z	178-41-36-927	263	2390	631,2	631,2	0	0						
17/03/2022	Idared	Z	178-41-36-927	495	2885	1683	1683	0	0						
21/03/2022	Jonagold	Z	178-41-36-927	627	3512	2131,8	2131,8	0	0						
22/03/2022	Gloster	Z	178-41-36-927	336	3848	1142,4	1142,4	0	0						
28/03/2022	Gala	Z	178-41-36-927	682	4530	2318,8	2318,8	0	0						
04/04/2022	Jonagored	Z	178-41-36-927	517	5047	1809,5	1809,5	0	0						
08/04/2022	Gala	Z	178-41-36-927	620	5667	2108	2108	0	0						
19/04/2022	Gala	Z	178-41-36-927	591	6258	2009,4	2009,4	0	0						
02/05/2022	Jonagored	Z	178-41-36-927	516	6774	1806	1806	0	0						
14/05/2022	Jonagored	Z	178-41-36-927	346	7120	1211	1211	0	0						
18/05/2022	Gloster	Z	178-41-36-927	176	7296	598,4	598,4	0	0						
06/06/2022	Melba	L	178-41-36-927	384	7680	1036,8	1036,8	0	0						
22/06/2022	Reneta	J	178-41-36-927	174	7854	609	609	0	0						
24/06/2022	Melba	L	178-41-36-927	277	8131	747,9	747,9	0	0						
01/07/2022	Melba	L	178-41-36-927	126	8257	340,2	340,2	0	0						
02/07/2022	Papierowka	L	178-41-36-927	128	8385	409,6	409,6	0	0						
02/07/2022	Reneta	J	178-41-36-927	27	8412	94,5	94,5	0	0						
02/07/2022	Papierowka	L	178-41-36-927	363	8775	1161,6	1161,6	0	0						
04/07/2022	Reneta	J	178-41-36-927	183	8958	640,5	640,5	0	0						
05/07/2022	Papierowka	L	178-41-36-927	83	9041	265,6	265,6	0	0						
14/07/2022	Reneta	J	178-41-36-927	408	9449	1428	1428	0	0						
18/07/2022	Melba	L	178-41-36-927	224	9673	604,8	604,8	0	0						
18/07/2022	Melba	L	178-41-36-927	110	9783	297	297	0	0						
20/07/2022	Papierowka	L	178-41-36-927	33	9816	105,6	105,6	0	0						
02/08/2022	Papierowka	L	178-41-36-927	312	10128	998,4	998,4	0	0						
02/08/2022	Reneta	J	178-41-36-927	70	10198	245	245	0	0						
03/08/2022	Reneta	J	178-41-36-927	437	10635	1529,5	1529,5	0	0						
04/08/2022	Reneta	J	178-41-36-927	150	10785	525	525	0	0						
22/08/2022	Reneta	J	178-41-36-927	495	11280	1732,5	1732,5	0	0						
05/09/2022	Lobo	J	178-41-36-927	498	11778	1245	1245	0	0						
09/09/2022	Reneta	J	178-41-36-927	481	12259	1683,5	1683,5	0	0						
12/09/2022	Reneta	J	178-41-36-927	433	12692	1515,5	1515,5	0	0						
16/09/2022	Reneta	J	178-41-36-927	15	12707	52,5	52,5	0	0						
17/09/2022	Reneta	J	178-41-36-927	324	13031	1134	1134	0	0						
17/09/2022	Reneta	J	178-41-36-927	497	13528	1739,5	1739,5	0	0						
24/09/2022	Reneta	J	178-41-36-927	417	13945	1459,5	1459,5	0	0						
30/09/2022	Reneta	J	178-41-36-927	397	14342	1389,5	1389,5	0	0						
03/10/2022	Delikates	J	178-41-36-927	139	14481	444,8	444,8	0	0						
05/10/2022	Reneta	J	178-41-36-927	96	14577	336	336	0	0						
07/10/2022	Delikates	J	178-41-36-927	124	14701	396,8	396,8	0	0						
12/10/2022	Lobo	J	178-41-36-927	416	15117	1040	1019,2	20,8	1						
13/10/2022	Lobo	J	178-41-36-927	17	15134	42,5	41,65	0,85	1						
21/10/2022	Reneta	J	178-41-36-927	27	15161	94,5	93,15	1,35	1						
28/10/2022	Lobo	J	178-41-36-927	305	15466	762,5	747,25	15,25	1						
02/11/2022	Kosztela	J	178-41-36-927	236	15702	590	578,2	11,8	1						
05/11/2022	Delikates	J	178-41-36-927	279	15981	892,8	878,85	13,95	1						
23/11/2022	Delikates	J	178-41-36-927	418	16399	1337,6	1316,7	20,9	1						
25/11/2022	Antonowka	J	178-41-36-927	210	16609	672	661,5	10,5	1						
06/12/2022	Idared	Z	178-41-36-927	64	16673	217,6	214,4	3,2	1						
17/12/2022	Alwa	Z	178-41-36-927	470	17143	1363	1339,5	23,5	1						
17/12/2022	Alwa	Z	178-41-36-927	153	17296	443,7	436,05	7,65	1						
20/12/2022	Cortland	Z	178-41-36-927	206	17502	659,2	648,9	10,3	1						
22/12/2022	Gloster	Z	178-41-36-927	69	17571	234,6	231,15	3,45	1						
04/01/2022	Szampion	Z	179-22-38-195	331	331	794,4	794,4	0	0						
07/01/2022	Gala	Z	179-22-38-195	740	1071	2516	2516	0	0						
10/01/2022	Idared	Z	179-22-38-195	120	1191	408	408	0	0						
10/01/2022	Gloster	Z	179-22-38-195	88	1279	299,2	299,2	0	0						
13/01/2022	Gloster	Z	179-22-38-195	159	1438	540,6	540,6	0	0						
17/01/2022	Jonagold	Z	179-22-38-195	396	1834	1346,4	1346,4	0	0						
28/01/2022	Jonagold	Z	179-22-38-195	337	2171	1145,8	1145,8	0	0						
02/02/2022	Jonagored	Z	179-22-38-195	344	2515	1204	1204	0	0						
04/02/2022	Gala	Z	179-22-38-195	697	3212	2369,8	2369,8	0	0						
07/02/2022	Cortland	Z	179-22-38-195	107	3319	342,4	342,4	0	0						
16/02/2022	Szampion	Z	179-22-38-195	231	3550	554,4	554,4	0	0						
16/02/2022	Cortland	Z	179-22-38-195	241	3791	771,2	771,2	0	0						
02/03/2022	Gloster	Z	179-22-38-195	12	3803	40,8	40,8	0	0						
16/03/2022	Cortland	Z	179-22-38-195	116	3919	371,2	371,2	0	0						
11/04/2022	Alwa	Z	179-22-38-195	460	4379	1334	1334	0	0						
13/04/2022	Gala	Z	179-22-38-195	413	4792	1404,2	1404,2	0	0						
14/04/2022	Jonagored	Z	179-22-38-195	598	5390	2093	2093	0	0						
15/04/2022	Jonagold	Z	179-22-38-195	474	5864	1611,6	1611,6	0	0						
16/04/2022	Gloster	Z	179-22-38-195	305	6169	1037	1037	0	0						
27/04/2022	Gala	Z	179-22-38-195	423	6592	1438,2	1438,2	0	0						
09/05/2022	Jonagored	Z	179-22-38-195	533	7125	1865,5	1865,5	0	0						
18/05/2022	Ligol	Z	179-22-38-195	206	7331	700,4	700,4	0	0						
25/05/2022	Idared	Z	179-22-38-195	446	7777	1516,4	1516,4	0	0						
01/06/2022	Melba	L	179-22-38-195	463	8240	1250,1	1250,1	0	0						
06/06/2022	Reneta	J	179-22-38-195	482	8722	1687	1687	0	0						
30/06/2022	Melba	L	179-22-38-195	25	8747	67,5	67,5	0	0						
01/08/2022	Papierowka	L	179-22-38-195	418	9165	1337,6	1337,6	0	0						
08/08/2022	Melba	L	179-22-38-195	244	9409	658,8	658,8	0	0						
10/08/2022	Papierowka	L	179-22-38-195	458	9867	1465,6	1465,6	0	0						
15/08/2022	Papierowka	L	179-22-38-195	270	10137	864	864	0	0						
15/08/2022	Melba	L	179-22-38-195	292	10429	788,4	788,4	0	0						
19/08/2022	Reneta	J	179-22-38-195	244	10673	854	854	0	0						
24/08/2022	Papierowka	L	179-22-38-195	356	11029	1139,2	1139,2	0	0						
26/08/2022	Papierowka	L	179-22-38-195	332	11361	1062,4	1062,4	0	0						
29/08/2022	Melba	L	179-22-38-195	429	11790	1158,3	1158,3	0	0						
05/09/2022	Kosztela	J	179-22-38-195	470	12260	1175	1175	0	0						
12/09/2022	Antonowka	J	179-22-38-195	18	12278	57,6	57,6	0	0						
12/09/2022	Delikates	J	179-22-38-195	443	12721	1417,6	1417,6	0	0						
12/09/2022	Delikates	J	179-22-38-195	83	12804	265,6	265,6	0	0						
17/09/2022	Reneta	J	179-22-38-195	459	13263	1606,5	1606,5	0	0						
27/09/2022	Reneta	J	179-22-38-195	367	13630	1284,5	1284,5	0	0						
01/10/2022	Antonowka	J	179-22-38-195	280	13910	896	896	0	0						
03/10/2022	Delikates	J	179-22-38-195	408	14318	1305,6	1305,6	0	0						
05/11/2022	Antonowka	J	179-22-38-195	443	14761	1417,6	1417,6	0	0						
07/11/2022	Kosztela	J	179-22-38-195	454	15215	1135	1112,3	22,7	1						
14/01/2022	Cortland	Z	179-23-02-772	249	249	796,8	796,8	0	0						
15/01/2022	Szampion	Z	179-23-02-772	556	805	1334,4	1334,4	0	0						
17/01/2022	Ligol	Z	179-23-02-772	272	1077	924,8	924,8	0	0						
07/02/2022	Idared	Z	179-23-02-772	238	1315	809,2	809,2	0	0						
08/02/2022	Gala	Z	179-23-02-772	353	1668	1200,2	1200,2	0	0						
11/02/2022	Jonagored	Z	179-23-02-772	573	2241	2005,5	2005,5	0	0						
16/02/2022	Gala	Z	179-23-02-772	780	3021	2652	2652	0	0						
21/02/2022	Ligol	Z	179-23-02-772	74	3095	251,6	251,6	0	0						
23/02/2022	Jonagored	Z	179-23-02-772	510	3605	1785	1785	0	0						
28/02/2022	Jonagold	Z	179-23-02-772	332	3937	1128,8	1128,8	0	0						
28/02/2022	Szampion	Z	179-23-02-772	172	4109	412,8	412,8	0	0						
01/03/2022	Cortland	Z	179-23-02-772	123	4232	393,6	393,6	0	0						
12/03/2022	Jonagored	Z	179-23-02-772	278	4510	973	973	0	0						
19/03/2022	Jonagored	Z	179-23-02-772	332	4842	1162	1162	0	0						
24/03/2022	Jonagored	Z	179-23-02-772	579	5421	2026,5	2026,5	0	0						
28/03/2022	Idared	Z	179-23-02-772	269	5690	914,6	914,6	0	0						
07/04/2022	Alwa	Z	179-23-02-772	498	6188	1444,2	1444,2	0	0						
22/04/2022	Cortland	Z	179-23-02-772	383	6571	1225,6	1225,6	0	0						
03/06/2022	Papierowka	L	179-23-02-772	256	6827	819,2	819,2	0	0						
17/06/2022	Melba	L	179-23-02-772	282	7109	761,4	761,4	0	0						
30/06/2022	Papierowka	L	179-23-02-772	201	7310	643,2	643,2	0	0						
21/07/2022	Papierowka	L	179-23-02-772	153	7463	489,6	489,6	0	0						
25/07/2022	Papierowka	L	179-23-02-772	380	7843	1216	1216	0	0						
30/07/2022	Melba	L	179-23-02-772	190	8033	513	513	0	0						
01/08/2022	Reneta	J	179-23-02-772	297	8330	1039,5	1039,5	0	0						
31/08/2022	Melba	L	179-23-02-772	385	8715	1039,5	1039,5	0	0						
01/09/2022	Antonowka	J	179-23-02-772	398	9113	1273,6	1273,6	0	0						
23/09/2022	Reneta	J	179-23-02-772	56	9169	196	196	0	0						
03/10/2022	Delikates	J	179-23-02-772	400	9569	1280	1280	0	0						
24/10/2022	Kosztela	J	179-23-02-772	23	9592	57,5	57,5	0	0						
04/11/2022	Delikates	J	179-23-02-772	119	9711	380,8	380,8	0	0						
08/11/2022	Delikates	J	179-23-02-772	127	9838	406,4	406,4	0	0						
28/11/2022	Lobo	J	179-23-02-772	370	10208	925	925	0	0						
30/11/2022	Delikates	J	179-23-02-772	372	10580	1190,4	1190,4	0	0						
01/12/2022	Alwa	Z	179-23-02-772	296	10876	858,4	858,4	0	0						
21/12/2022	Idared	Z	179-23-02-772	298	11174	1013,2	1013,2	0	0						
26/12/2022	Jonagored	Z	179-23-02-772	334	11508	1169	1169	0	0						
27/12/2022	Idared	Z	179-23-02-772	162	11670	550,8	550,8	0	0						
05/01/2022	Alwa	Z	180-17-78-339	114	114	330,6	330,6	0	0						
10/01/2022	Ligol	Z	180-17-78-339	127	241	431,8	431,8	0	0						
02/02/2022	Jonagold	Z	180-17-78-339	650	891	2210	2210	0	0						
23/02/2022	Gala	Z	180-17-78-339	448	1339	1523,2	1523,2	0	0						
28/03/2022	Gloster	Z	180-17-78-339	234	1573	795,6	795,6	0	0						
28/03/2022	Gloster	Z	180-17-78-339	22	1595	74,8	74,8	0	0						
08/04/2022	Ligol	Z	180-17-78-339	453	2048	1540,2	1540,2	0	0						
18/04/2022	Alwa	Z	180-17-78-339	277	2325	803,3	803,3	0	0						
06/05/2022	Idared	Z	180-17-78-339	47	2372	159,8	159,8	0	0						
09/05/2022	Cortland	Z	180-17-78-339	195	2567	624	624	0	0						
11/05/2022	Gala	Z	180-17-78-339	437	3004	1485,8	1485,8	0	0						
12/05/2022	Gloster	Z	180-17-78-339	171	3175	581,4	581,4	0	0						
13/05/2022	Jonagored	Z	180-17-78-339	555	3730	1942,5	1942,5	0	0						
23/05/2022	Gala	Z	180-17-78-339	592	4322	2012,8	2012,8	0	0						
23/05/2022	Gala	Z	180-17-78-339	519	4841	1764,6	1764,6	0	0						
08/06/2022	Melba	L	180-17-78-339	183	5024	494,1	494,1	0	0						
16/06/2022	Papierowka	L	180-17-78-339	345	5369	1104	1104	0	0						
23/06/2022	Reneta	J	180-17-78-339	352	5721	1232	1232	0	0						
29/06/2022	Papierowka	L	180-17-78-339	19	5740	60,8	60,8	0	0						
11/07/2022	Melba	L	180-17-78-339	427	6167	1152,9	1152,9	0	0						
16/07/2022	Melba	L	180-17-78-339	162	6329	437,4	437,4	0	0						
01/08/2022	Papierowka	L	180-17-78-339	18	6347	57,6	57,6	0	0						
02/08/2022	Papierowka	L	180-17-78-339	232	6579	742,4	742,4	0	0						
09/08/2022	Papierowka	L	180-17-78-339	277	6856	886,4	886,4	0	0						
15/08/2022	Papierowka	L	180-17-78-339	95	6951	304	304	0	0						
26/08/2022	Reneta	J	180-17-78-339	234	7185	819	819	0	0						
27/08/2022	Melba	L	180-17-78-339	432	7617	1166,4	1166,4	0	0						
05/09/2022	Delikates	J	180-17-78-339	167	7784	534,4	534,4	0	0						
19/09/2022	Antonowka	J	180-17-78-339	101	7885	323,2	323,2	0	0						
28/09/2022	Delikates	J	180-17-78-339	340	8225	1088	1088	0	0						
29/09/2022	Reneta	J	180-17-78-339	226	8451	791	791	0	0						
05/10/2022	Delikates	J	180-17-78-339	372	8823	1190,4	1190,4	0	0						
21/10/2022	Reneta	J	180-17-78-339	248	9071	868	868	0	0						
29/10/2022	Lobo	J	180-17-78-339	395	9466	987,5	987,5	0	0						
10/11/2022	Lobo	J	180-17-78-339	286	9752	715	715	0	0						
01/12/2022	Jonagold	Z	180-17-78-339	648	10400	2203,2	2203,2	0	0						
02/12/2022	Gloster	Z	180-17-78-339	394	10794	1339,6	1339,6	0	0						
05/12/2022	Jonagored	Z	180-17-78-339	332	11126	1162	1162	0	0						
09/12/2022	Szampion	Z	180-17-78-339	148	11274	355,2	355,2	0	0						
10/12/2022	Szampion	Z	180-17-78-339	579	11853	1389,6	1389,6	0	0						
13/12/2022	Idared	Z	180-17-78-339	275	12128	935	935	0	0						
15/12/2022	Ligol	Z	180-17-78-339	254	12382	863,6	863,6	0	0						
08/01/2022	Idared	Z	182-72-86-381	139	139	472,6	472,6	0	0						
18/01/2022	Jonagold	Z	182-72-86-381	211	350	717,4	717,4	0	0						
21/01/2022	Ligol	Z	182-72-86-381	247	597	839,8	839,8	0	0						
10/02/2022	Jonagored	Z	182-72-86-381	333	930	1165,5	1165,5	0	0						
11/02/2022	Gala	Z	182-72-86-381	728	1658	2475,2	2475,2	0	0						
18/02/2022	Gala	Z	182-72-86-381	315	1973	1071	1071	0	0						
07/03/2022	Alwa	Z	182-72-86-381	91	2064	263,9	263,9	0	0						
18/03/2022	Cortland	Z	182-72-86-381	422	2486	1350,4	1350,4	0	0						
28/03/2022	Idared	Z	182-72-86-381	335	2821	1139	1139	0	0						
05/04/2022	Cortland	Z	182-72-86-381	392	3213	1254,4	1254,4	0	0						
06/04/2022	Alwa	Z	182-72-86-381	399	3612	1157,1	1157,1	0	0						
08/04/2022	Gala	Z	182-72-86-381	582	4194	1978,8	1978,8	0	0						
29/04/2022	Ligol	Z	182-72-86-381	51	4245	173,4	173,4	0	0						
07/05/2022	Idared	Z	182-72-86-381	129	4374	438,6	438,6	0	0						
12/05/2022	Idared	Z	182-72-86-381	340	4714	1156	1156	0	0						
12/05/2022	Gala	Z	182-72-86-381	794	5508	2699,6	2699,6	0	0						
20/05/2022	Ligol	Z	182-72-86-381	280	5788	952	952	0	0						
24/05/2022	Alwa	Z	182-72-86-381	220	6008	638	638	0	0						
31/05/2022	Jonagored	Z	182-72-86-381	413	6421	1445,5	1445,5	0	0						
06/06/2022	Melba	L	182-72-86-381	448	6869	1209,6	1209,6	0	0						
10/06/2022	Papierowka	L	182-72-86-381	113	6982	361,6	361,6	0	0						
15/06/2022	Papierowka	L	182-72-86-381	206	7188	659,2	659,2	0	0						
25/06/2022	Melba	L	182-72-86-381	61	7249	164,7	164,7	0	0						
02/07/2022	Melba	L	182-72-86-381	392	7641	1058,4	1058,4	0	0						
18/07/2022	Melba	L	182-72-86-381	230	7871	621	621	0	0						
25/07/2022	Melba	L	182-72-86-381	81	7952	218,7	218,7	0	0						
30/07/2022	Reneta	J	182-72-86-381	66	8018	231	231	0	0						
